Code	Line #	House	Room	Container	Object	Quantity	Value	Substrate	Trim or Accouterments	Contents	Size and Shape	Color	Condition	Function	Style	Gender	Owner	Other words	NumOther
1405-07 	88 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 		culhayreros 	duos 		argenti 											1
1405-07 	89 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	capucium, coloris, condam 														Guillelmi, de roheyha, dicti, quoddam 	4
1405-07 	90 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	coralli 				argenti 										coffetum, dixit, et, infra, patrenostres, quem, quendam, quosdam, reperisse 	9
1405-07 	91 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	fronteriam 		quandam 												decemseptem, operum, perlarum 	3
1405-07 	92 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	zonam 	domine 	unam 			cum vigintinovem clavellis computatis funella? et pendenti 			argenteam 			superdeauratam 				1
1405-07 	93 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 			octo 												condulos, perlarum 	2
1405-07 	94 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 			alios, octo 												conduletos, perlarum 	2
1405-07 	95 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	anulum 	quendam 			aureum 	cum uno lapide viridi 										1
1405-07 	96 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	anulum 	quendam 	alium 		aureum 	cum uno lapide viridi et quatuor perlis 										1
1405-07 	97 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	anulum 		alium, unum 		aureum 	cum una perla 										0
1405-07 	98 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	cofrum, viride 		unum 		ferratum 		vacuum 	parvum 								0
1405-07 	99 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	cofretum 		aliud, unum 													0
1405-07 	100 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	capciam, res 		aliam, quandam 												dixerunt, infra, quam, reperisse, sequentes 	5
1405-07 	101 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 			unum 												Primo, phalterium 	2
1405-07 	102 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	boysseas 		tres 		fusteas 											0
1405-07 	103 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 															lintiamina, undecim, usata 	3
1405-07 	104 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	est, pessias, sive 		duas, una 					longior 							altera, cotonine, quarum, telas 	4
1405-07 	105 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	penna 		duo, trium 												laserata, lintiamina, telarum 	3
1405-07 	106 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 			aliud, duarum, unum 												laseratum, lintiamen, prunum, telarum 	4
1405-07 	107 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	mapas 	usatas 	octo 													1
1405-07 	108 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 															duodecim, tohalhonos, usatos 	3
1405-07 	109 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	longerias 		sex 													0
1405-07 	110 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	manutergia 		tria 													0
1405-07 	111 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 		tohalholas 	duas 													1
1405-07 	112 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	capitergia 	v 	quinque 													1
1405-07 	113 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	capciam, instrumenta, nucis, plura, se 		aliam, quandam 												dixerunt, infra, invenisse, quam 	4
1405-07 	114 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 	baliste 	crocum 	unum 													1
1405-07 	115 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta aulam /fol. 124v/ = 206.jpg 		capcietam 	unam 					parvam 								1
1405-07 	117 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta focaneam 	colca, matalacio 		duabus, una, una, uno, uno, unum 		laneis 										Primo, and, bassachia, lectum, munitum, traverserio 	6
1405-07 	118 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta focaneam 	matalacio 		una, uno, uno, unum 					parvum 							et, flassiata, lectum, munitum, traverserio 	5
1405-07 	119 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta focaneam 	capciam 		unam 				vacuam 			veterem 						0
1405-07 	120 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In camera iuxta focaneam 		capcietam 	aliam, unam 					parvam 								1
1405-07 	122 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 	concam 		unam 		cupri 			magnam 								0
1405-07 	123 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 	bassinam 		unam 		cupri 			rotundam 								0
1405-07 	124 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 	bassinum 		unum 		cupri 			parvum 								0
1405-07 	125 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 	cacobum 	broquorum 	duorum, unum 					capacitatis 								1
1405-07 	126 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 	broqui, cacobum 		alium, unius, unum 					capacitatis 							et, medii 	2
1405-07 	127 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 	tianetum 		unum 		cupri 											0
1405-07 	128 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 		sargaginem 	unam 													1
1405-07 	129 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 	for, pan, sartaginem 		aliam, unam 						castanearum 			perforatam 			chestnuts, roasting 	2
1405-07 	130 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 		craticulam 	unam 													1
1405-07 	131 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 	tionerium 		unum 		ferri 											0
1405-07 	132 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 	aste, sive, veru 		unum 			cum pedibus 										0
1405-07 	133 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 	astes, sive, veru 		alia, duo 					parva 								0
1405-07 	134 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 	morterium 	lapideum 	unum 													1
1405-07 	135 	Et primo dixerunt se invenisse, dicti Antonius tutor et Michael, quoddam hospicium situm in carreria Fustarie... 	In focanea 	marmoreum, morterium 		alium, unum 													0
1407-01 	7 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	Et primo in introytus dicti hospicii. 	annone 		quinque, uno 												Et, emine, in, primo, saculo 	5
1407-01 	8 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	Et primo in introytus dicti hospicii. 	saqui 		tres 					magni 								0
1407-01 	9 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	Et primo in introytus dicti hospicii. 	de sapo 	calaviami 	duo 							antiqui 						1
1407-01 	10 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	Et primo in introytus dicti hospicii. 			due, trabes 													0
1407-01 	11 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	Et primo in introytus dicti hospicii. 	mensales 	tabula 	una 			cum taulonis 										1
1407-01 	12 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	Et primo in introytus dicti hospicii. 	banqui, fol, sive 	scanni 	duo 					parvi 								1
1407-01 	13 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	Et primo in introytus dicti hospicii. 	broquum 		unum 			cum cubertello 										0
1407-01 	15 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 			unum 												ad vendendum, taulerium, vinum 	3
1407-01 	16 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	colca 		una 		fuste 	cum uno banco parvo 										0
1407-01 	17 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	matalacium 		unum 		lane 											0
1407-01 	18 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	plume 	pulvinar 	unum 													1
1407-01 	19 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 		trayllissium 	unum 													1
1407-01 	20 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	satis 	flassiata 	una 							debilis 						1
1407-01 	21 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	cloquear 		unam 		fuste 										cessoria, et 	2
1407-01 	22 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	coffini 	alfe 														1
1407-01 	23 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 		crucibola 	duo 													1
1407-01 	24 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	tianum 		unum 		cupri 											0
1407-01 	25 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	sartagines 	et 	alia, due, una 		cupri 			magna, parva 								1
1407-01 	26 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	aste, sive 	verutum 	unum 													1
1407-01 	27 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 			una 					longeria 								0
1407-01 	28 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	par 		unum 												f, lintiamen 	2
1407-01 	29 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	lanterna 		una 													0
1407-01 	30 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	bladum 		una 		fuste 										ad mensurandum, uchena 	2
1407-01 	31 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	de nuce, palmorum, res 		quinque, una 					longitudinis 							capsieta, fuerunt, infra, quam, reperte, subscripte 	6
1407-01 	32 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 			due 		stagni 										Et, misserabe, primo 	3
1407-01 	33 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	potum 		unum 		stagni 											0
1407-01 	34 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	platum 		unum 		stagni 											0
1407-01 	35 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 		sculette 	sex 		stagni 											1
1407-01 	36 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 		grazalleti 	sex 		stagni 											1
1407-01 	37 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 			due 					longerie 								0
1407-01 	38 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	manutergium 		unum 													0
1407-01 	39 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	mape 		due 													0
1407-01 	40 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 		lintiamina 	tria 													1
1407-01 	41 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	folio, folio, folio, post 		unum 												Fol, Massiliensis, autem”, breviarum, calumpna, ecclesie, eiusdem, eodem, et, et, et, finit, in, in, in, in, incipit, incipit, incipit, incipit, kalendarium, mortuorum, officium, primo, quarta, quod, ultimo, usus, “eruere”, “mini”, “tu 	31
1407-01 	42 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	gracua 		una 		ferri 											0
1407-01 	43 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 		scriptorium 	unum 	modici valoris 												1
1407-01 	44 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 				modici valoris 											forfitete, quedam 	2
1407-01 	45 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	folio, folio, post 		aliud, unum 												breviarum, en, eodem, eodem, et, et, et, fini, finit, hominabatur, imperfectum, in, in, in, incipit, incipit, kalendarium, primo, quod, ultimo, “ab, “antiphona”, “missionem”, “volutas” 	24
1407-01 	46 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In quadam camera subteriori dicti hospicii 	de sapo 	tramete 								antique 						1
1407-01 	48 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In focanea iuxta dictam cameram 	cloquear, satis 	Et 	unum 		ferri 					debile 						1
1407-01 	49 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In focanea iuxta dictam cameram 	cloquearia 		octo 		fuste 											0
1407-01 	50 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In focanea iuxta dictam cameram 					fuste 										cessoria, quatuor 	2
1407-01 	51 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In focanea iuxta dictam cameram 	candelabra 		duo 	modici valoris 	ferri 											0
1407-01 	52 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In focanea iuxta dictam cameram 		endes 	unum 													1
1407-01 	53 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In focanea iuxta dictam cameram 	lapidis, morterium 		unum 													0
1407-01 	54 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In focanea iuxta dictam cameram 		enbuti 	duo 		ferri 			parvi 								1
1407-01 	55 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In focanea iuxta dictam cameram 		capsieta 	una 	modici valoris 				parva 								1
1407-01 	56 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In focanea iuxta dictam cameram 			una 												cella, sedendi 	2
1407-01 	58 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 	colans 		una 			cum duabus plethis 									Et, milhayrolas, primo, tina, vinaria 	5
1407-01 	59 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 	torcular 		unum 													0
1407-01 	60 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 		descargadoyra 	una 													1
1407-01 	61 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 		trahedoyra 	una 													1
1407-01 	62 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 			unum 							novum 					Fol, embutum 	2
1407-01 	63 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 	vel 		unum 				vacuum 	capacitatis, magnum 							circa, milhayrolas, vas 	3
1407-01 	64 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 	vel 		aliud, unum 				vacuum 	capacitatis 							circa, milhayrolas, vas 	3
1407-01 	65 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 			duo 				vacua 	capacitatis 							cuiuslibet, milhayrolas, vasa 	3
1407-01 	66 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 	bote, sive 	vegetes 	tres 				vacue, vacue 									1
1407-01 	67 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 	bota 	milhayrolas 	alia, octo, una 					capacitatis 								1
1407-01 	68 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 		carratellum 	unum 													1
1407-01 	69 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 	cartinos, sive 	tolares 	duos 													1
1407-01 	70 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 	broquetum 		unum 													0
1407-01 	71 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 		scalam 	unam 													1
1407-01 	72 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 	ayssadas 		duas 													0
1407-01 	73 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 	secures 		duas 													0
1407-01 	74 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In penore domus 	piram, pitam 		unam 													0
1407-01 	76 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	mensalem 		unam 			cum taulonis 									Et, primo, tabulam 	3
1407-01 	77 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	sive 		unum 												dreysatorium, tauletum 	2
1407-01 	78 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	sive, taulonos 	tabula 	duos 													1
1407-01 	79 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	penna 	almussam 	unam, unam 		panni 	folratam 			alba, lividis 							1
1407-01 	80 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 		superllitilium 	unum 													1
1407-01 	81 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	capam, nigri 		unam 		panni 											0
1407-01 	82 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 			unam 												gavachiam, tele 	2
1407-01 	83 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	colcam 		unam 		fuste 											0
1407-01 	84 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	matalacium 		unum 		lane 											0
1407-01 	85 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	plume 	pulvinar 	unum 		lane 											1
1407-01 	86 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	mapas 		tres 													0
1407-01 	87 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	longeriam, manutergium 	et 	unam, unum 													1
1407-01 	88 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	de sapo 	capsieta 	una 					parva 								1
1407-01 	89 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 															Fol, lintiamina, quatuor 	3
1407-01 	90 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	caderiam 	pro assellando 	unam 													1
1407-01 	91 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 		scannum 	unum 													1
1407-01 	92 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 		flassiatas 	duas 													1
1407-01 	93 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	sive 		unam 	modici valoris 											capsietam, cubertello 	2
1407-01 	94 	Et primo quoddam magnum hospicium scitum in carreria Francigena... 	In aula dicti hospicii 	ad modum, factam, res, sunt 		unam 												arquibanqui, capsiam, in, quo, reperte, suscripte 	6
1409-01 	5 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 			unam 			cum clause? sera firmatum in qu _______ sequntur 									Primo, scrineum 	2
1409-01 	6 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 															Quinque, lintiamina 	2
1409-01 	7 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	mapa 		una, unius 						canne 						, Et, Francie, dimidie, et, operis 	6
1409-01 	8 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 			aliquam 												d, quantitatem 	2
1409-01 	9 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	platelleti 				fuste 					novi 						0
1409-01 	10 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	cofretum, fol 							parvum 								1
1409-01 	11 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	mastram 		unam 							bonam 						0
1409-01 	12 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	mastram 		aliam 	pauci valoris 												0
1409-01 	13 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 		banquetum 														1
1409-01 	14 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 		mastretam 						parvam 								1
1409-01 	15 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	tendendi 	tabulas 														1
1409-01 	16 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	broqui, cacobum 	circa 	unius 													1
1409-01 	17 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 		pavezium 														1
1409-01 	18 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	bloquerios 															0
1409-01 	19 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 		putatoyra 														1
1409-01 	20 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 		faussilhas 														1
1409-01 	21 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 		tamisium 														1
1409-01 	22 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	cruvellum 															0
1409-01 	23 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	culcitram 							parvam 								0
1409-01 	24 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 		flaciatam 														1
1409-01 	25 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	coffinos 															0
1409-01 	26 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	berroerios 						vacuos 									0
1409-01 	27 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	berroerium, farine 		duarum 					eminarum 							circa, plenum 	2
1409-01 	28 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	gavanholam 							parvam 								0
1409-01 	29 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	forcam 	ventandi 			ferri 											1
1409-01 	30 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 					fuste 										ad ventandi, forcatos 	2
1409-01 	31 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	pedum 	cellestam 	trium 													1
1409-01 	32 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	pedum 		aliam, trium 												cellam, rodundam 	2
1409-01 	33 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	olam 							terre 		novam 						0
1409-01 	34 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	platelletum 				fuste 											0
1409-01 	35 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 		scrineum 		pauci valoris 												1
1409-01 	36 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	[No room] 	scutellam 				fuste 			magnam 								0
1409-01 	38 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	Item in quodam orri 	annone 														circa, emines 	2
1409-01 	40 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	In solo superiori 	coffines 														, alphe 	2
1409-01 	41 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	In solo superiori 																1
1409-01 	42 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	In solo superiori 	porqui 	viols 														1
1409-01 	43 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	In solo superiori 	fol 	crucibolum 														1
1409-01 	45 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	In penore 	est, vel 		trium, una 	pauci valoris 				capacitatis, milhayrolarum 							Primo, carratellos, circa, quolibet, quorum 	5
1409-01 	46 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	In penore 	vege 															0
1409-01 	47 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	In penore 	botas, vel 							capacitatis, milhayrolarum 							circa, quolibet 	2
1409-01 	48 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	In penore 		barrilam 		pauci valoris 												1
1409-01 	49 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	In penore 		enbutum 			ferri 											1
1409-01 	50 	Et primo unum hospicium ... in quo fuerunt reperta res que sequntur 	In penore 	barutellos 															0
